t: 9.12394
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.78     1.75     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.56      1.6     1.74        0
       19|        0    0.086    0.146     0.19    0.225    0.255     0.28    0.303    0.324    0.343    0.361    0.378    0.394     0.41    0.425    0.439    0.449    0.444    0.398    0.264        0
       18|        0  -0.0382  -0.0359  -0.0258  -0.0147 -0.00362  0.00722   0.0176   0.0279   0.0382   0.0488   0.0601   0.0727   0.0871    0.104    0.121    0.135    0.147    0.143   0.0907        0
       17|        0  -0.0108  -0.0194  -0.0226   -0.023  -0.0219  -0.0198   -0.017  -0.0132 -0.00841 -0.00223  0.00599    0.017   0.0314    0.049   0.0671   0.0793   0.0747   0.0577   0.0284        0
       16|        0  -0.0069  -0.0134  -0.0172  -0.0191  -0.0199  -0.0197  -0.0188   -0.017  -0.0141 -0.00982 -0.00364  0.00515   0.0171   0.0321   0.0477   0.0584    0.053   0.0285  0.00262        0
       15|        0 -0.00443 -0.00965  -0.0135  -0.0161  -0.0176  -0.0184  -0.0185  -0.0178  -0.0165  -0.0142  -0.0106  -0.0055  0.00164   0.0108   0.0205   0.0271   0.0218-0.000789  -0.0154        0
       14|        0 -0.00314 -0.00747  -0.0112   -0.014  -0.0161  -0.0176  -0.0185  -0.0191  -0.0193  -0.0192  -0.0189  -0.0183  -0.0176  -0.0167  -0.0167  -0.0194  -0.0256   -0.034  -0.0309        0
       13|        0 -0.00244 -0.00618  -0.0097  -0.0127  -0.0152  -0.0172   -0.019  -0.0207  -0.0224  -0.0244  -0.0272  -0.0313  -0.0374  -0.0458  -0.0557  -0.0649   -0.069  -0.0644  -0.0445        0
       12|        0 -0.00205 -0.00542  -0.0088  -0.0119  -0.0146  -0.0172  -0.0196  -0.0222  -0.0251  -0.0288  -0.0339  -0.0414  -0.0525  -0.0675  -0.0846  -0.0983   -0.101  -0.0872  -0.0541        0
       11|        0 -0.00184 -0.00497 -0.00825  -0.0114  -0.0143  -0.0172  -0.0201  -0.0233   -0.027  -0.0317  -0.0379  -0.0468  -0.0593  -0.0764  -0.0963   -0.113   -0.116  -0.0992  -0.0585        0
       10|        0 -0.00173 -0.00471  -0.0079   -0.011  -0.0141  -0.0172  -0.0204  -0.0239   -0.028   -0.033  -0.0393  -0.0478   -0.059  -0.0737  -0.0911   -0.107   -0.112  -0.0971  -0.0567        0
        9|        0 -0.00167 -0.00454 -0.00766  -0.0108  -0.0139  -0.0171  -0.0204   -0.024  -0.0281  -0.0329  -0.0387  -0.0459  -0.0547  -0.0652  -0.0768  -0.0872   -0.091  -0.0797  -0.0467        0
