t: 6.27614
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.77     1.74     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.55     1.59     1.73        0
       19|        0   0.0865    0.146     0.19    0.225    0.255    0.281    0.303    0.324    0.343     0.36    0.377    0.392    0.408    0.423    0.439    0.453    0.453    0.409    0.271        0
       18|        0  -0.0376  -0.0359  -0.0267  -0.0165 -0.00662  0.00286   0.0118   0.0204   0.0286   0.0368   0.0452   0.0545   0.0656   0.0799   0.0993    0.123     0.15    0.151   0.0955        0
       17|        0  -0.0111  -0.0204  -0.0249  -0.0266   -0.027  -0.0266  -0.0257  -0.0244  -0.0227  -0.0203  -0.0169  -0.0117 -0.00353  0.00896   0.0264   0.0458   0.0546   0.0479   0.0202        0
       16|        0 -0.00735  -0.0146  -0.0195  -0.0228  -0.0249  -0.0264  -0.0275  -0.0281  -0.0284  -0.0282  -0.0273  -0.0254  -0.0223  -0.0176  -0.0121 -0.00923  -0.0153   -0.025   -0.024        0
       15|        0 -0.00499   -0.011  -0.0157  -0.0193  -0.0221  -0.0243   -0.026  -0.0275  -0.0288    -0.03  -0.0312  -0.0329  -0.0357  -0.0407  -0.0492  -0.0617  -0.0743  -0.0754  -0.0509        0
       14|        0  -0.0037 -0.00868  -0.0131  -0.0167  -0.0197  -0.0223  -0.0245  -0.0266  -0.0286  -0.0309  -0.0338   -0.038  -0.0447  -0.0556  -0.0721  -0.0924   -0.108   -0.104  -0.0667        0
       13|        0 -0.00294 -0.00719  -0.0112  -0.0147  -0.0178  -0.0206  -0.0231  -0.0256  -0.0282  -0.0312   -0.035  -0.0403  -0.0481  -0.0598  -0.0766  -0.0969   -0.113   -0.111  -0.0721        0
       12|        0 -0.00246 -0.00618 -0.00985  -0.0132  -0.0163  -0.0191  -0.0218  -0.0245  -0.0274  -0.0306  -0.0347  -0.0399   -0.047  -0.0566  -0.0692  -0.0836  -0.0954  -0.0939  -0.0636        0
       11|        0 -0.00213 -0.00545 -0.00881   -0.012  -0.0149  -0.0178  -0.0205  -0.0232  -0.0261  -0.0293  -0.0331  -0.0377  -0.0433  -0.0502  -0.0579  -0.0654  -0.0699  -0.0656  -0.0436        0
       10|        0  -0.0019 -0.00489 -0.00798  -0.0109  -0.0138  -0.0165  -0.0191  -0.0218  -0.0245  -0.0275  -0.0308  -0.0344  -0.0385  -0.0428  -0.0468  -0.0493  -0.0483  -0.0411  -0.0244        0
        9|        0 -0.00172 -0.00445  -0.0073  -0.0101  -0.0127  -0.0153  -0.0178  -0.0203  -0.0228  -0.0253   -0.028  -0.0308  -0.0335  -0.0359  -0.0373   -0.037  -0.0335  -0.0256  -0.0131        0
