t: 9.20232
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.78     1.75     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.56      1.6     1.74        0
       19|        0    0.086    0.146     0.19    0.225    0.255     0.28    0.303    0.324    0.343    0.361    0.378    0.394     0.41    0.425    0.439    0.449    0.443    0.397    0.264        0
       18|        0  -0.0382  -0.0359  -0.0258  -0.0146 -0.00354  0.00733   0.0178   0.0281   0.0384    0.049   0.0604    0.073   0.0875    0.104    0.121    0.135    0.146    0.142   0.0906        0
       17|        0  -0.0108  -0.0193  -0.0225  -0.0229  -0.0217  -0.0197  -0.0167  -0.0129 -0.00803 -0.00176  0.00656   0.0176   0.0321   0.0497   0.0676   0.0794   0.0744   0.0574   0.0283        0
       16|        0 -0.00688  -0.0133  -0.0171   -0.019  -0.0197  -0.0195  -0.0185  -0.0167  -0.0137 -0.00931   -0.003  0.00592    0.018   0.0331   0.0487   0.0591   0.0532   0.0285  0.00276        0
       15|        0 -0.00442 -0.00962  -0.0135   -0.016  -0.0175  -0.0182  -0.0182  -0.0175  -0.0161  -0.0137    -0.01  -0.0047  0.00268   0.0121   0.0221   0.0288   0.0234 0.000263  -0.0149        0
       14|        0 -0.00313 -0.00743  -0.0111  -0.0139   -0.016  -0.0174  -0.0183  -0.0188   -0.019  -0.0188  -0.0183  -0.0176  -0.0165  -0.0152  -0.0148  -0.0171  -0.0234  -0.0325  -0.0303        0
       13|        0 -0.00242 -0.00614 -0.00965  -0.0126  -0.0151  -0.0171  -0.0189  -0.0205  -0.0221  -0.0241  -0.0268  -0.0308  -0.0366  -0.0446   -0.054  -0.0628  -0.0668  -0.0628  -0.0437        0
       12|        0 -0.00204 -0.00539 -0.00876  -0.0118  -0.0146  -0.0171  -0.0195  -0.0221   -0.025  -0.0286  -0.0337  -0.0412  -0.0522   -0.067  -0.0838   -0.097  -0.0993  -0.0859  -0.0535        0
       11|        0 -0.00183 -0.00496 -0.00823  -0.0113  -0.0143  -0.0172  -0.0201  -0.0233   -0.027  -0.0317   -0.038  -0.0469  -0.0596  -0.0768  -0.0966   -0.113   -0.116  -0.0985  -0.0582        0
       10|        0 -0.00173  -0.0047  -0.0079   -0.011  -0.0141  -0.0172  -0.0204   -0.024  -0.0281  -0.0331  -0.0395  -0.0481  -0.0596  -0.0746  -0.0922   -0.108   -0.113  -0.0974  -0.0567        0
        9|        0 -0.00167 -0.00454 -0.00767  -0.0108  -0.0139  -0.0171  -0.0204  -0.0241  -0.0282  -0.0331   -0.039  -0.0463  -0.0553  -0.0662  -0.0781  -0.0889  -0.0927  -0.0809  -0.0473        0
