t: 0.429047
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.96     1.95     1.94     1.94     1.93     1.93     1.93     1.93     1.93     1.93     1.93     1.93     1.93     1.93     1.93     1.94     1.94     1.95     1.96        0
       19|        0   0.0383   0.0548   0.0625   0.0667   0.0691   0.0707   0.0717   0.0723   0.0727   0.0728   0.0727   0.0725   0.0719   0.0711   0.0697   0.0675   0.0636   0.0561   0.0396        0
       18|        0  -0.0149  -0.0153   -0.013  -0.0109 -0.00932 -0.00819 -0.00741 -0.00691 -0.00662 -0.00652 -0.00659 -0.00685 -0.00733 -0.00807 -0.00916  -0.0107  -0.0128   -0.015  -0.0145        0
       17|        0 -0.00752  -0.0104  -0.0107  -0.0102  -0.0095 -0.00887 -0.00837 -0.00802 -0.00781 -0.00775 -0.00782 -0.00803 -0.00839 -0.00892 -0.00961  -0.0104  -0.0111   -0.011 -0.00836        0
       16|        0 -0.00421 -0.00681 -0.00792 -0.00819 -0.00808 -0.00784  -0.0076 -0.00741 -0.00729 -0.00725  -0.0073 -0.00743 -0.00764 -0.00792  -0.0082 -0.00839 -0.00821  -0.0072 -0.00457        0
       15|        0 -0.00266  -0.0047 -0.00592 -0.00653 -0.00677 -0.00681 -0.00677 -0.00671 -0.00666 -0.00665 -0.00668 -0.00673 -0.00681 -0.00688 -0.00688 -0.00669 -0.00612 -0.00492 -0.00283        0
       14|        0 -0.00184 -0.00341 -0.00453 -0.00524 -0.00564 -0.00585 -0.00595 -0.00599   -0.006 -0.00601 -0.00602 -0.00602   -0.006 -0.00592 -0.00574 -0.00536 -0.00467 -0.00354 -0.00192        0
       13|        0 -0.00135 -0.00259 -0.00356 -0.00425 -0.00472 -0.00501 -0.00519  -0.0053 -0.00535 -0.00537 -0.00536 -0.00532 -0.00523 -0.00507 -0.00479 -0.00434 -0.00365 -0.00267  -0.0014        0
       12|        0 -0.00104 -0.00203 -0.00285 -0.00349 -0.00396 -0.00429 -0.00451 -0.00465 -0.00473 -0.00476 -0.00474 -0.00468 -0.00455 -0.00434 -0.00402 -0.00355 -0.00291 -0.00208 -0.00107        0
       11|        0-0.000829 -0.00163 -0.00233  -0.0029 -0.00335 -0.00368 -0.00392 -0.00407 -0.00416 -0.00419 -0.00417 -0.00409 -0.00394 -0.00371 -0.00339 -0.00294 -0.00237 -0.00166-0.000847        0
       10|        0-0.000675 -0.00134 -0.00193 -0.00244 -0.00285 -0.00316  -0.0034 -0.00356 -0.00365 -0.00368 -0.00366 -0.00357 -0.00342 -0.00319 -0.00288 -0.00247 -0.00196 -0.00136-0.000688        0
        9|        0-0.000561 -0.00112 -0.00163 -0.00207 -0.00244 -0.00273 -0.00295 -0.00311  -0.0032 -0.00323  -0.0032 -0.00312 -0.00297 -0.00275 -0.00246 -0.00209 -0.00165 -0.00113-0.000569        0
