t: 5.23085
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.77     1.74     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.55     1.59     1.73        0
       19|        0   0.0868    0.147    0.191    0.226    0.256    0.282    0.304    0.325    0.344    0.361    0.377    0.392    0.407    0.422    0.436    0.451    0.453    0.409    0.271        0
       18|        0   -0.037  -0.0355  -0.0267  -0.0171 -0.00782 0.000868  0.00895   0.0164   0.0235   0.0302   0.0369    0.044   0.0525   0.0639   0.0808    0.104    0.135     0.14   0.0873        0
       17|        0  -0.0112  -0.0208  -0.0257  -0.0279  -0.0288   -0.029  -0.0289  -0.0285  -0.0279  -0.0271  -0.0257  -0.0234  -0.0193  -0.0123 -0.00168   0.0102    0.013   0.0118  0.00108        0
       16|        0  -0.0075   -0.015  -0.0203  -0.0239  -0.0265  -0.0285  -0.0301  -0.0315  -0.0327  -0.0337  -0.0346  -0.0354  -0.0362  -0.0377  -0.0411  -0.0491  -0.0616  -0.0654   -0.045        0
       15|        0 -0.00519  -0.0114  -0.0164  -0.0203  -0.0234  -0.0259  -0.0281  -0.0301   -0.032   -0.034  -0.0362  -0.0392  -0.0438  -0.0515  -0.0645  -0.0832   -0.102   -0.104  -0.0688        0
       14|        0 -0.00391 -0.00907  -0.0137  -0.0175  -0.0207  -0.0235   -0.026  -0.0283  -0.0306  -0.0332  -0.0363  -0.0403  -0.0463  -0.0556  -0.0697  -0.0888   -0.107    -0.11  -0.0753        0
       13|        0 -0.00313 -0.00752  -0.0116  -0.0153  -0.0185  -0.0213   -0.024  -0.0265   -0.029  -0.0319  -0.0352  -0.0394  -0.0451   -0.053  -0.0638  -0.0769   -0.089  -0.0902  -0.0639        0
       12|        0 -0.00261 -0.00642  -0.0101  -0.0135  -0.0166  -0.0194  -0.0221  -0.0246  -0.0272    -0.03  -0.0332  -0.0369  -0.0416  -0.0473   -0.054  -0.0607   -0.065  -0.0616  -0.0417        0
       11|        0 -0.00225  -0.0056 -0.00894  -0.0121   -0.015  -0.0177  -0.0202  -0.0227  -0.0252  -0.0278  -0.0305  -0.0336   -0.037  -0.0406   -0.044  -0.0462  -0.0453  -0.0385   -0.023        0
       10|        0 -0.00198 -0.00496 -0.00798  -0.0109  -0.0136  -0.0161  -0.0185  -0.0208  -0.0231  -0.0253  -0.0276  -0.0299  -0.0322  -0.0342  -0.0354   -0.035  -0.0318  -0.0244  -0.0125        0
        9|        0 -0.00177 -0.00444 -0.00718 -0.00981  -0.0123  -0.0146  -0.0169   -0.019   -0.021  -0.0229  -0.0247  -0.0263  -0.0277  -0.0285  -0.0284  -0.0268  -0.0229  -0.0163 -0.00758        0
