t: 5.30926
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.77     1.74     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.55     1.59     1.73        0
       19|        0   0.0868    0.147    0.191    0.226    0.256    0.281    0.304    0.325    0.344    0.361    0.377    0.392    0.407    0.422    0.437    0.451    0.453    0.409    0.271        0
       18|        0   -0.037  -0.0355  -0.0267  -0.0171 -0.00772  0.00104   0.0092   0.0168   0.0239   0.0308   0.0376   0.0449   0.0536   0.0653   0.0825    0.106    0.137    0.141   0.0884        0
       17|        0  -0.0112  -0.0208  -0.0256  -0.0278  -0.0286  -0.0288  -0.0286  -0.0282  -0.0275  -0.0266  -0.0251  -0.0225  -0.0181  -0.0107 0.000589   0.0133   0.0167   0.0151   0.0028        0
       16|        0 -0.00749   -0.015  -0.0203  -0.0238  -0.0264  -0.0284  -0.0299  -0.0313  -0.0324  -0.0334  -0.0341  -0.0347  -0.0353  -0.0364  -0.0392  -0.0464  -0.0584  -0.0624  -0.0433        0
       15|        0 -0.00518  -0.0114  -0.0164  -0.0203  -0.0233  -0.0258   -0.028  -0.0299  -0.0318  -0.0337  -0.0359  -0.0389  -0.0434  -0.0511  -0.0639  -0.0824   -0.101   -0.102  -0.0676        0
       14|        0 -0.00389 -0.00904  -0.0136  -0.0174  -0.0207  -0.0234  -0.0259  -0.0282  -0.0305  -0.0331  -0.0361  -0.0403  -0.0463  -0.0558  -0.0703  -0.0898   -0.108    -0.11  -0.0754        0
       13|        0 -0.00311 -0.00749  -0.0116  -0.0153  -0.0184  -0.0213  -0.0239  -0.0264   -0.029  -0.0318  -0.0352  -0.0395  -0.0454  -0.0536  -0.0648  -0.0787  -0.0913  -0.0927  -0.0654        0
       12|        0  -0.0026  -0.0064  -0.0101  -0.0135  -0.0166  -0.0194  -0.0221  -0.0246  -0.0272  -0.0301  -0.0333  -0.0372   -0.042   -0.048  -0.0551  -0.0623  -0.0672  -0.0641  -0.0437        0
       11|        0 -0.00224 -0.00559 -0.00893  -0.0121   -0.015  -0.0177  -0.0203  -0.0228  -0.0253  -0.0279  -0.0307  -0.0339  -0.0375  -0.0413   -0.045  -0.0475  -0.0468  -0.0402  -0.0243        0
       10|        0 -0.00197 -0.00496 -0.00798  -0.0109  -0.0136  -0.0161  -0.0186  -0.0209  -0.0232  -0.0255  -0.0278  -0.0302  -0.0326  -0.0348  -0.0361  -0.0359  -0.0327  -0.0253  -0.0132        0
        9|        0 -0.00176 -0.00444 -0.00719 -0.00983  -0.0123  -0.0147  -0.0169  -0.0191  -0.0211   -0.023  -0.0249  -0.0266  -0.0281   -0.029   -0.029  -0.0274  -0.0235  -0.0169 -0.00786        0
