t: 6.19775
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.77     1.74     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.55     1.59     1.73        0
       19|        0   0.0865    0.146     0.19    0.226    0.255    0.281    0.303    0.324    0.343     0.36    0.377    0.392    0.408    0.423    0.439    0.453    0.454    0.409    0.271        0
       18|        0  -0.0375  -0.0358  -0.0267  -0.0166  -0.0067  0.00273   0.0116   0.0201   0.0283   0.0364   0.0447   0.0538   0.0647   0.0789   0.0982    0.122     0.15    0.151   0.0953        0
       17|        0  -0.0111  -0.0205   -0.025  -0.0267  -0.0271  -0.0268   -0.026  -0.0248  -0.0231  -0.0208  -0.0176  -0.0126  -0.0047  0.00743   0.0245   0.0436   0.0523   0.0459    0.019        0
       16|        0 -0.00736  -0.0147  -0.0196  -0.0228  -0.0251  -0.0266  -0.0277  -0.0284  -0.0287  -0.0286  -0.0279  -0.0262  -0.0234  -0.0192  -0.0144  -0.0123  -0.0188   -0.028  -0.0253        0
       15|        0 -0.00501   -0.011  -0.0158  -0.0194  -0.0222  -0.0244  -0.0262  -0.0277   -0.029  -0.0303  -0.0317  -0.0335  -0.0365  -0.0418  -0.0509   -0.064  -0.0771  -0.0779  -0.0522        0
       14|        0 -0.00372 -0.00871  -0.0131  -0.0168  -0.0198  -0.0224  -0.0246  -0.0267  -0.0288  -0.0311  -0.0341  -0.0383   -0.045  -0.0559  -0.0724  -0.0929   -0.109   -0.106  -0.0677        0
       13|        0 -0.00295 -0.00722  -0.0112  -0.0148  -0.0179  -0.0206  -0.0232  -0.0257  -0.0283  -0.0313  -0.0351  -0.0403  -0.0479  -0.0594  -0.0758  -0.0958   -0.112    -0.11  -0.0723        0
       12|        0 -0.00247  -0.0062 -0.00987  -0.0132  -0.0163  -0.0191  -0.0218  -0.0245  -0.0274  -0.0306  -0.0346  -0.0397  -0.0466  -0.0559   -0.068  -0.0819  -0.0932  -0.0919  -0.0625        0
       11|        0 -0.00214 -0.00546 -0.00882   -0.012  -0.0149  -0.0178  -0.0205  -0.0232  -0.0261  -0.0292  -0.0329  -0.0374  -0.0429  -0.0494  -0.0568  -0.0638  -0.0678  -0.0633  -0.0419        0
       10|        0  -0.0019  -0.0049 -0.00798  -0.0109  -0.0138  -0.0165  -0.0191  -0.0217  -0.0244  -0.0273  -0.0305  -0.0341   -0.038  -0.0421  -0.0458   -0.048  -0.0468  -0.0395  -0.0232        0
        9|        0 -0.00172 -0.00445 -0.00729    -0.01  -0.0127  -0.0152  -0.0177  -0.0202  -0.0226  -0.0251  -0.0277  -0.0304   -0.033  -0.0352  -0.0366  -0.0361  -0.0325  -0.0247  -0.0125        0
