t: 3.97607
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.77     1.74     1.72     1.69     1.67     1.66     1.64     1.63     1.62     1.61      1.6     1.59     1.57     1.58     1.62     1.75        0
       19|        0    0.088    0.149    0.193    0.229    0.259    0.284    0.306    0.326    0.343    0.358    0.371    0.383    0.394    0.405    0.416    0.426    0.423    0.378     0.25        0
       18|        0  -0.0357  -0.0348  -0.0269  -0.0183  -0.0102 -0.00302  0.00339  0.00904    0.014   0.0185   0.0226   0.0267   0.0314   0.0379    0.048   0.0633    0.087   0.0936   0.0584        0
       17|        0  -0.0116  -0.0217  -0.0271  -0.0299  -0.0314  -0.0322  -0.0328  -0.0332  -0.0336   -0.034  -0.0344  -0.0347  -0.0349   -0.035  -0.0355  -0.0381  -0.0441  -0.0427  -0.0298        0
       16|        0 -0.00783  -0.0158  -0.0215  -0.0256  -0.0286  -0.0309  -0.0328  -0.0346  -0.0362  -0.0379  -0.0397   -0.042  -0.0451  -0.0501  -0.0589  -0.0732  -0.0904  -0.0957  -0.0668        0
       15|        0 -0.00555  -0.0121  -0.0174  -0.0216  -0.0249  -0.0276    -0.03  -0.0321  -0.0341  -0.0362  -0.0386  -0.0416  -0.0457  -0.0518  -0.0615  -0.0756  -0.0914  -0.0973  -0.0708        0
       14|        0 -0.00425 -0.00963  -0.0144  -0.0184  -0.0217  -0.0246  -0.0271  -0.0293  -0.0315  -0.0338  -0.0363  -0.0393  -0.0431  -0.0484  -0.0555  -0.0644  -0.0729  -0.0739  -0.0534        0
       13|        0 -0.00342 -0.00795  -0.0122  -0.0159  -0.0191  -0.0219  -0.0244  -0.0267  -0.0289  -0.0311  -0.0334  -0.0361  -0.0391  -0.0428   -0.047   -0.051  -0.0528  -0.0484  -0.0319        0
       12|        0 -0.00285 -0.00673  -0.0104  -0.0138  -0.0168  -0.0195  -0.0219  -0.0241  -0.0262  -0.0282  -0.0303  -0.0324  -0.0345  -0.0367  -0.0386  -0.0393  -0.0374  -0.0308  -0.0175        0
       11|        0 -0.00244  -0.0058 -0.00908  -0.0121  -0.0149  -0.0174  -0.0196  -0.0217  -0.0236  -0.0254   -0.027  -0.0286  -0.0299   -0.031  -0.0313  -0.0302  -0.0269  -0.0203  -0.0102        0
       10|        0 -0.00212 -0.00506 -0.00797  -0.0107  -0.0132  -0.0155  -0.0176  -0.0194  -0.0211  -0.0226  -0.0239   -0.025  -0.0257  -0.0259  -0.0253  -0.0235  -0.0199  -0.0142 -0.00665        0
        9|        0 -0.00186 -0.00446 -0.00704 -0.00949  -0.0118  -0.0138  -0.0157  -0.0174  -0.0188  -0.0201   -0.021  -0.0217   -0.022  -0.0217  -0.0206  -0.0185  -0.0152  -0.0104  -0.0047        0
