t: 8.91495
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.78     1.75     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.56      1.6     1.74        0
       19|        0   0.0861    0.146     0.19    0.225    0.255     0.28    0.303    0.324    0.343    0.361    0.378    0.394    0.409    0.425    0.439    0.449    0.444    0.398    0.264        0
       18|        0  -0.0382   -0.036  -0.0259  -0.0148 -0.00383  0.00693   0.0173   0.0274   0.0376   0.0481   0.0593   0.0717    0.086    0.103    0.121    0.135    0.147    0.143    0.091        0
       17|        0  -0.0108  -0.0194  -0.0228  -0.0233  -0.0222  -0.0204  -0.0176   -0.014 -0.00943 -0.00349  0.00446   0.0152   0.0294    0.047   0.0657   0.0789   0.0755   0.0586   0.0287        0
       16|        0 -0.00693  -0.0135  -0.0174  -0.0194  -0.0203  -0.0203  -0.0195  -0.0178  -0.0152  -0.0112 -0.00534  0.00305   0.0146   0.0293    0.045   0.0563   0.0521   0.0281  0.00213        0
       15|        0 -0.00448 -0.00976  -0.0137  -0.0163   -0.018  -0.0189  -0.0191  -0.0186  -0.0175  -0.0154  -0.0123 -0.00766 -0.00114  0.00726   0.0163   0.0224   0.0172 -0.00388  -0.0168        0
       14|        0 -0.00318 -0.00756  -0.0113  -0.0142  -0.0164   -0.018  -0.0191  -0.0198  -0.0201  -0.0203  -0.0203  -0.0203  -0.0203  -0.0206  -0.0219  -0.0255  -0.0316  -0.0383  -0.0328        0
       13|        0 -0.00247 -0.00626 -0.00983  -0.0129  -0.0154  -0.0175  -0.0194  -0.0211   -0.023  -0.0252  -0.0282  -0.0327  -0.0394  -0.0488    -0.06  -0.0703  -0.0746  -0.0687  -0.0464        0
       12|        0 -0.00208 -0.00548 -0.00889   -0.012  -0.0148  -0.0174  -0.0199  -0.0225  -0.0254  -0.0291  -0.0343  -0.0419  -0.0531  -0.0685  -0.0865   -0.101   -0.105  -0.0906  -0.0556        0
       11|        0 -0.00186 -0.00502  -0.0083  -0.0114  -0.0144  -0.0173  -0.0202  -0.0234  -0.0271  -0.0317  -0.0378  -0.0464  -0.0586  -0.0753  -0.0952   -0.113   -0.117   -0.101  -0.0595        0
       10|        0 -0.00174 -0.00473 -0.00792  -0.0111  -0.0141  -0.0172  -0.0204  -0.0238  -0.0278  -0.0326  -0.0388  -0.0469  -0.0575  -0.0714  -0.0878   -0.103    -0.11   -0.096  -0.0566        0
        9|        0 -0.00168 -0.00453 -0.00764  -0.0107  -0.0138  -0.0169  -0.0202  -0.0237  -0.0277  -0.0323  -0.0379  -0.0447  -0.0529  -0.0626  -0.0732  -0.0827  -0.0863   -0.076   -0.045        0
