t: 6.14549
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.77     1.74     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.55     1.59     1.73        0
       19|        0   0.0865    0.146     0.19    0.226    0.255    0.281    0.303    0.324    0.343     0.36    0.377    0.392    0.408    0.423    0.439    0.453    0.454    0.409    0.271        0
       18|        0  -0.0375  -0.0358  -0.0267  -0.0166 -0.00676  0.00263   0.0115   0.0199    0.028   0.0361   0.0443   0.0534   0.0642   0.0782   0.0974    0.121    0.149    0.151   0.0951        0
       17|        0  -0.0111  -0.0205   -0.025  -0.0268  -0.0272  -0.0269  -0.0261   -0.025  -0.0234  -0.0212   -0.018  -0.0131 -0.00548   0.0064   0.0232   0.0421   0.0506   0.0446   0.0182        0
       16|        0 -0.00737  -0.0147  -0.0196  -0.0229  -0.0251  -0.0267  -0.0278  -0.0286   -0.029  -0.0289  -0.0283  -0.0268  -0.0242  -0.0203  -0.0159  -0.0143  -0.0212    -0.03  -0.0263        0
       15|        0 -0.00502   -0.011  -0.0158  -0.0195  -0.0223  -0.0245  -0.0263  -0.0278  -0.0292  -0.0305   -0.032  -0.0339   -0.037  -0.0425   -0.052  -0.0655  -0.0789  -0.0796  -0.0531        0
       14|        0 -0.00373 -0.00873  -0.0132  -0.0168  -0.0199  -0.0224  -0.0247  -0.0268  -0.0289  -0.0313  -0.0342  -0.0385  -0.0451   -0.056  -0.0726  -0.0933    -0.11   -0.107  -0.0684        0
       13|        0 -0.00296 -0.00723  -0.0113  -0.0148  -0.0179  -0.0207  -0.0232  -0.0257  -0.0283  -0.0313  -0.0351  -0.0403  -0.0478  -0.0591  -0.0752   -0.095   -0.111    -0.11  -0.0724        0
       12|        0 -0.00247 -0.00621 -0.00988  -0.0133  -0.0163  -0.0191  -0.0218  -0.0245  -0.0274  -0.0306  -0.0345  -0.0396  -0.0464  -0.0555  -0.0672  -0.0807  -0.0917  -0.0904  -0.0618        0
       11|        0 -0.00214 -0.00547 -0.00882   -0.012   -0.015  -0.0177  -0.0205  -0.0232   -0.026  -0.0292  -0.0328  -0.0372  -0.0425  -0.0489   -0.056  -0.0627  -0.0664  -0.0618  -0.0408        0
       10|        0 -0.00191  -0.0049 -0.00798  -0.0109  -0.0137  -0.0164  -0.0191  -0.0217  -0.0244  -0.0272  -0.0304  -0.0338  -0.0377  -0.0416  -0.0452  -0.0472  -0.0458  -0.0384  -0.0224        0
        9|        0 -0.00173 -0.00445 -0.00728    -0.01  -0.0127  -0.0152  -0.0177  -0.0201  -0.0225   -0.025  -0.0276  -0.0302  -0.0327  -0.0348  -0.0361  -0.0355  -0.0319  -0.0241  -0.0121        0
