t: 1.30683
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.92     1.87     1.85     1.83     1.82     1.82     1.81     1.81     1.81     1.81     1.81     1.81     1.81     1.81     1.81     1.82     1.83     1.85      1.9        0
       19|        0   0.0818    0.127    0.152    0.168    0.178    0.185    0.189    0.192    0.194    0.196    0.196    0.196    0.196    0.194    0.192    0.187    0.177    0.156    0.106        0
       18|        0  -0.0304   -0.032  -0.0274  -0.0224  -0.0182   -0.015  -0.0127   -0.011 -0.00999 -0.00946 -0.00939 -0.00972  -0.0106   -0.012  -0.0142  -0.0172  -0.0209  -0.0242  -0.0223        0
       17|        0  -0.0149  -0.0234  -0.0261  -0.0261  -0.0251  -0.0239  -0.0229   -0.022  -0.0216  -0.0214  -0.0216  -0.0223  -0.0234  -0.0251  -0.0275  -0.0307  -0.0343  -0.0364  -0.0296        0
       16|        0 -0.00887  -0.0157  -0.0194   -0.021  -0.0214  -0.0213  -0.0209  -0.0206  -0.0205  -0.0205  -0.0207  -0.0213  -0.0221  -0.0232  -0.0246   -0.026  -0.0268  -0.0252  -0.0175        0
       15|        0 -0.00586  -0.0111  -0.0147  -0.0168  -0.0179  -0.0184  -0.0186  -0.0186  -0.0187  -0.0188   -0.019  -0.0194  -0.0198  -0.0203  -0.0208  -0.0208  -0.0198  -0.0167 -0.00997        0
       14|        0 -0.00419 -0.00827  -0.0114  -0.0135  -0.0149  -0.0158  -0.0163  -0.0166  -0.0168   -0.017  -0.0172  -0.0173  -0.0175  -0.0175  -0.0173  -0.0165  -0.0148  -0.0115 -0.00626        0
       13|        0 -0.00316 -0.00638 -0.00904  -0.0111  -0.0125  -0.0135  -0.0142  -0.0147   -0.015  -0.0152  -0.0153  -0.0153  -0.0152   -0.015  -0.0144  -0.0132  -0.0113 -0.00835 -0.00431        0
       12|        0 -0.00248 -0.00508 -0.00733 -0.00915  -0.0106  -0.0116  -0.0124  -0.0129  -0.0132  -0.0134  -0.0135  -0.0134  -0.0132  -0.0127  -0.0119  -0.0107 -0.00885 -0.00633 -0.00317        0
       11|        0   -0.002 -0.00414 -0.00605 -0.00766 -0.00896 -0.00998  -0.0107  -0.0113  -0.0116  -0.0118  -0.0119  -0.0117  -0.0114  -0.0109    -0.01 -0.00876 -0.00709 -0.00496 -0.00244        0
       10|        0 -0.00165 -0.00343 -0.00506 -0.00648 -0.00766  -0.0086 -0.00933 -0.00986  -0.0102  -0.0104  -0.0104  -0.0102 -0.00986 -0.00927 -0.00842 -0.00726 -0.00578 -0.00398 -0.00194        0
        9|        0 -0.00139 -0.00289 -0.00429 -0.00553 -0.00658 -0.00745 -0.00812 -0.00862 -0.00894  -0.0091 -0.00909  -0.0089 -0.00853 -0.00795 -0.00714 -0.00609 -0.00479 -0.00327 -0.00158        0
