t: 0.05
nCells: 40x30, dx: 0.1, dy: 0.0666667

u (41x32): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       30|     -0.1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1        1     -0.1
       29|     -0.1   -0.117   -0.122   -0.124   -0.125   -0.125   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.127   -0.127   -0.127   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.126   -0.125   -0.125   -0.124   -0.122   -0.117     -0.1
       28|     -0.1  -0.0943  -0.0951  -0.0961  -0.0968  -0.0972  -0.0975  -0.0977  -0.0979   -0.098   -0.098  -0.0981  -0.0981  -0.0981  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0981  -0.0981  -0.0981   -0.098   -0.098  -0.0979  -0.0977  -0.0975  -0.0972  -0.0968  -0.0961  -0.0951  -0.0943     -0.1
       27|     -0.1  -0.0968  -0.0964  -0.0967  -0.0971  -0.0974  -0.0976  -0.0978  -0.0979   -0.098  -0.0981  -0.0981  -0.0981  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0981  -0.0981  -0.0981   -0.098  -0.0979  -0.0978  -0.0976  -0.0974  -0.0971  -0.0967  -0.0964  -0.0968     -0.1
       26|     -0.1   -0.098  -0.0973  -0.0973  -0.0974  -0.0976  -0.0977  -0.0979   -0.098   -0.098  -0.0981  -0.0981  -0.0981  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0981  -0.0981  -0.0981   -0.098   -0.098  -0.0979  -0.0977  -0.0976  -0.0974  -0.0973  -0.0973   -0.098     -0.1
       25|     -0.1  -0.0987   -0.098  -0.0977  -0.0977  -0.0978  -0.0979   -0.098   -0.098  -0.0981  -0.0981  -0.0981  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0981  -0.0981  -0.0981   -0.098   -0.098  -0.0979  -0.0978  -0.0977  -0.0977   -0.098  -0.0987     -0.1
       24|     -0.1   -0.099  -0.0984  -0.0981   -0.098   -0.098   -0.098  -0.0981  -0.0981  -0.0981  -0.0981  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0981  -0.0981  -0.0981  -0.0981   -0.098   -0.098   -0.098  -0.0981  -0.0984   -0.099     -0.1
       23|     -0.1  -0.0993  -0.0987  -0.0984  -0.0983  -0.0982  -0.0981  -0.0981  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0981  -0.0981  -0.0982  -0.0983  -0.0984  -0.0987  -0.0993     -0.1
       22|     -0.1  -0.0994   -0.099  -0.0986  -0.0984  -0.0983  -0.0983  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0982  -0.0983  -0.0983  -0.0984  -0.0986   -0.099  -0.0994     -0.1
