t: 9.17619
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.78     1.75     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.56      1.6     1.74        0
       19|        0    0.086    0.146     0.19    0.225    0.255     0.28    0.303    0.324    0.343    0.361    0.378    0.394     0.41    0.425    0.439    0.449    0.443    0.397    0.264        0
       18|        0  -0.0382  -0.0359  -0.0258  -0.0146 -0.00356  0.00729   0.0177    0.028   0.0383    0.049   0.0603   0.0729   0.0873    0.104    0.121    0.135    0.146    0.142   0.0907        0
       17|        0  -0.0108  -0.0193  -0.0226  -0.0229  -0.0218  -0.0197  -0.0168   -0.013 -0.00816 -0.00192  0.00637   0.0174   0.0318   0.0494   0.0675   0.0794   0.0745   0.0575   0.0283        0
       16|        0 -0.00689  -0.0134  -0.0171  -0.0191  -0.0198  -0.0196  -0.0186  -0.0168  -0.0138 -0.00948 -0.00321  0.00567   0.0177   0.0327   0.0484   0.0589   0.0531   0.0285  0.00271        0
       15|        0 -0.00442 -0.00963  -0.0135   -0.016  -0.0175  -0.0183  -0.0183  -0.0176  -0.0162  -0.0138  -0.0102 -0.00497  0.00233   0.0116   0.0216   0.0282   0.0229-8.17e-05  -0.0151        0
       14|        0 -0.00313 -0.00744  -0.0111   -0.014   -0.016  -0.0175  -0.0184  -0.0189  -0.0191  -0.0189  -0.0185  -0.0178  -0.0169  -0.0157  -0.0154  -0.0178  -0.0241   -0.033  -0.0305        0
       13|        0 -0.00243 -0.00616 -0.00967  -0.0126  -0.0151  -0.0172  -0.0189  -0.0205  -0.0222  -0.0242  -0.0269   -0.031  -0.0369   -0.045  -0.0546  -0.0635  -0.0675  -0.0634   -0.044        0
       12|        0 -0.00204  -0.0054 -0.00878  -0.0118  -0.0146  -0.0171  -0.0196  -0.0221   -0.025  -0.0287  -0.0338  -0.0413  -0.0523  -0.0672   -0.084  -0.0975  -0.0998  -0.0864  -0.0537        0
       11|        0 -0.00184 -0.00496 -0.00824  -0.0114  -0.0143  -0.0172  -0.0201  -0.0233   -0.027  -0.0317   -0.038  -0.0468  -0.0595  -0.0766  -0.0965   -0.113   -0.116  -0.0987  -0.0583        0
       10|        0 -0.00173 -0.00471  -0.0079   -0.011  -0.0141  -0.0172  -0.0204  -0.0239   -0.028   -0.033  -0.0395   -0.048  -0.0594  -0.0743  -0.0918   -0.108   -0.113  -0.0973  -0.0567        0
        9|        0 -0.00167 -0.00454 -0.00766  -0.0108  -0.0139  -0.0171  -0.0204   -0.024  -0.0281   -0.033  -0.0389  -0.0461  -0.0551  -0.0658  -0.0777  -0.0883  -0.0922  -0.0805  -0.0471        0
