t: 1.09866
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.93     1.89     1.87     1.85     1.85     1.84     1.84     1.84     1.83     1.83     1.83     1.83     1.83     1.84     1.84     1.84     1.85     1.87     1.91        0
       19|        0   0.0756    0.115    0.136    0.149    0.156    0.161    0.165    0.167    0.169    0.169     0.17     0.17    0.169    0.167    0.165     0.16    0.152    0.134   0.0917        0
       18|        0  -0.0283  -0.0297  -0.0254  -0.0208  -0.0171  -0.0144  -0.0124   -0.011  -0.0102  -0.0098 -0.00981  -0.0102   -0.011  -0.0125  -0.0146  -0.0176  -0.0214  -0.0249  -0.0232        0
       17|        0  -0.0142  -0.0215  -0.0235  -0.0231   -0.022  -0.0208  -0.0198  -0.0191  -0.0186  -0.0185  -0.0187  -0.0192  -0.0201  -0.0215  -0.0235   -0.026  -0.0288    -0.03  -0.0242        0
       16|        0 -0.00826  -0.0143  -0.0174  -0.0186  -0.0188  -0.0185  -0.0181  -0.0178  -0.0176  -0.0175  -0.0177  -0.0181  -0.0188  -0.0197  -0.0207  -0.0217   -0.022  -0.0202  -0.0137        0
       15|        0 -0.00539  -0.0101  -0.0131  -0.0148  -0.0157   -0.016  -0.0161   -0.016   -0.016  -0.0161  -0.0162  -0.0165  -0.0168  -0.0172  -0.0174  -0.0173  -0.0162  -0.0135 -0.00792        0
       14|        0 -0.00381 -0.00741  -0.0101  -0.0119  -0.0131  -0.0137  -0.0141  -0.0143  -0.0144  -0.0145  -0.0147  -0.0148  -0.0148  -0.0148  -0.0145  -0.0138  -0.0122 -0.00941 -0.00509        0
       13|        0 -0.00286 -0.00569 -0.00799 -0.00972  -0.0109  -0.0118  -0.0123  -0.0126  -0.0129   -0.013  -0.0131   -0.013  -0.0129  -0.0126  -0.0121   -0.011 -0.00939 -0.00691 -0.00357        0
       12|        0 -0.00223 -0.00451 -0.00646 -0.00802 -0.00921  -0.0101  -0.0107  -0.0111  -0.0114  -0.0115  -0.0115  -0.0115  -0.0112  -0.0108  -0.0101 -0.00897  -0.0074 -0.00528 -0.00266        0
       11|        0 -0.00179 -0.00366 -0.00531 -0.00669  -0.0078 -0.00865 -0.00928 -0.00972    -0.01  -0.0101  -0.0101    -0.01  -0.0097 -0.00919 -0.00844 -0.00737 -0.00595 -0.00416 -0.00206        0
       10|        0 -0.00147 -0.00302 -0.00443 -0.00565 -0.00665 -0.00745 -0.00806 -0.00849 -0.00876 -0.00889 -0.00888 -0.00871 -0.00838 -0.00786 -0.00712 -0.00613 -0.00488 -0.00336 -0.00165        0
        9|        0 -0.00123 -0.00254 -0.00375 -0.00481 -0.00571 -0.00644 -0.00701 -0.00742 -0.00768  -0.0078 -0.00777 -0.00759 -0.00726 -0.00675 -0.00605 -0.00516 -0.00406 -0.00277 -0.00135        0
