t: 8.47084
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.77     1.75     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.55      1.6     1.74        0
       19|        0   0.0861    0.146     0.19    0.225    0.255     0.28    0.303    0.324    0.343    0.361    0.378    0.394    0.409    0.425    0.439     0.45    0.445    0.399    0.265        0
       18|        0  -0.0381   -0.036   -0.026  -0.0151 -0.00429  0.00629   0.0165   0.0264   0.0363   0.0465   0.0573   0.0694   0.0834      0.1    0.119    0.135    0.148    0.145   0.0918        0
       17|        0  -0.0109  -0.0196  -0.0232  -0.0238  -0.0231  -0.0214   -0.019  -0.0158  -0.0116 -0.00621   0.0011   0.0112   0.0249   0.0424    0.062   0.0774   0.0766   0.0603   0.0294        0
       16|        0 -0.00701  -0.0137  -0.0178    -0.02  -0.0211  -0.0214  -0.0209  -0.0197  -0.0175  -0.0141 -0.00902 -0.00154  0.00906   0.0229   0.0384   0.0506   0.0487    0.026 0.000507        0
       15|        0 -0.00457 -0.00998  -0.0141  -0.0169  -0.0187  -0.0199  -0.0204  -0.0203  -0.0196  -0.0181  -0.0158  -0.0123  -0.0072-0.000585  0.00654   0.0109  0.00549  -0.0118  -0.0202        0
       14|        0 -0.00327 -0.00777  -0.0117  -0.0147   -0.017  -0.0188  -0.0201  -0.0211  -0.0218  -0.0225  -0.0232  -0.0243  -0.0261  -0.0288   -0.033  -0.0391  -0.0454  -0.0483  -0.0373        0
       13|        0 -0.00256 -0.00643  -0.0101  -0.0132  -0.0159  -0.0182  -0.0202  -0.0221  -0.0242  -0.0266  -0.0301  -0.0352  -0.0431  -0.0544  -0.0684  -0.0812  -0.0865  -0.0781  -0.0507        0
       12|        0 -0.00215 -0.00561 -0.00908  -0.0122  -0.0151  -0.0178  -0.0203   -0.023   -0.026  -0.0298  -0.0349  -0.0425  -0.0536  -0.0695   -0.089   -0.106   -0.112  -0.0975   -0.059        0
       11|        0 -0.00191  -0.0051 -0.00841  -0.0116  -0.0146  -0.0174  -0.0204  -0.0235  -0.0271  -0.0315  -0.0374  -0.0454  -0.0566   -0.072  -0.0911   -0.109   -0.117   -0.103  -0.0613        0
       10|        0 -0.00177 -0.00476 -0.00794  -0.0111  -0.0141  -0.0171  -0.0202  -0.0236  -0.0274  -0.0319  -0.0376  -0.0448  -0.0543  -0.0662  -0.0805  -0.0944   -0.102  -0.0915  -0.0554        0
        9|        0 -0.00168 -0.00452 -0.00758  -0.0106  -0.0136  -0.0167  -0.0198  -0.0232  -0.0269  -0.0311  -0.0362  -0.0422  -0.0493  -0.0574  -0.0659  -0.0732  -0.0757   -0.067  -0.0402        0
