t: 2.5104
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.78     1.75     1.73     1.72     1.71      1.7     1.69     1.69     1.68     1.68     1.68     1.68     1.68     1.69     1.73     1.82        0
       19|        0   0.0913    0.152    0.194    0.225    0.249    0.267    0.282    0.293    0.302    0.308    0.314    0.318    0.321    0.324    0.325    0.322    0.311    0.275    0.183        0
       18|        0  -0.0343   -0.035  -0.0292  -0.0226  -0.0167  -0.0117 -0.00751 -0.00415 -0.00152  0.00044   0.0018  0.00263  0.00305  0.00337   0.0044  0.00698   0.0109   0.0125   0.0059        0
       17|        0  -0.0137  -0.0246  -0.0303  -0.0328  -0.0338  -0.0339  -0.0337  -0.0335  -0.0333  -0.0334  -0.0339   -0.035  -0.0368  -0.0399  -0.0447  -0.0519  -0.0607   -0.065  -0.0497        0
       16|        0 -0.00896  -0.0175  -0.0234  -0.0272  -0.0295  -0.0309  -0.0318  -0.0325   -0.033  -0.0338  -0.0348  -0.0362  -0.0384  -0.0417  -0.0465  -0.0532  -0.0609  -0.0642   -0.049        0
       15|        0 -0.00633  -0.0131  -0.0184  -0.0223   -0.025  -0.0269  -0.0283  -0.0293  -0.0302  -0.0312  -0.0323  -0.0337  -0.0355  -0.0379  -0.0409  -0.0444  -0.0469  -0.0449  -0.0314        0
       14|        0 -0.00478  -0.0102  -0.0148  -0.0184  -0.0212  -0.0233  -0.0249  -0.0262  -0.0273  -0.0283  -0.0293  -0.0304  -0.0317  -0.0331  -0.0344  -0.0352  -0.0342  -0.0293  -0.0177        0
       13|        0 -0.00378  -0.0082  -0.0121  -0.0154  -0.0181  -0.0202  -0.0219  -0.0233  -0.0244  -0.0254  -0.0263  -0.0271  -0.0278  -0.0283  -0.0284  -0.0276   -0.025  -0.0196  -0.0105        0
       12|        0 -0.00308 -0.00676  -0.0101  -0.0131  -0.0155  -0.0176  -0.0192  -0.0206  -0.0217  -0.0226  -0.0233  -0.0238  -0.0241   -0.024  -0.0234  -0.0218  -0.0187  -0.0138 -0.00691        0
       11|        0 -0.00257 -0.00567 -0.00858  -0.0112  -0.0134  -0.0153  -0.0169  -0.0181  -0.0192  -0.0199  -0.0205  -0.0207  -0.0207  -0.0203  -0.0192  -0.0173  -0.0144  -0.0102 -0.00491        0
       10|        0 -0.00217 -0.00482 -0.00734 -0.00962  -0.0116  -0.0134  -0.0148   -0.016  -0.0169  -0.0175  -0.0179   -0.018  -0.0178  -0.0171  -0.0159   -0.014  -0.0113 -0.00783 -0.00368        0
        9|        0 -0.00187 -0.00415 -0.00634 -0.00835  -0.0101  -0.0117   -0.013   -0.014  -0.0148  -0.0154  -0.0157  -0.0156  -0.0153  -0.0145  -0.0133  -0.0115 -0.00913  -0.0062 -0.00288        0
