t: 8.07896
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.77     1.75     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.55      1.6     1.73        0
       19|        0   0.0862    0.146     0.19    0.225    0.255     0.28    0.303    0.324    0.343    0.361    0.377    0.393    0.409    0.424    0.439     0.45    0.446      0.4    0.265        0
       18|        0  -0.0381   -0.036  -0.0262  -0.0154  -0.0047  0.00572   0.0157   0.0254   0.0351    0.045   0.0555   0.0672   0.0809   0.0974    0.117    0.134     0.15    0.146   0.0926        0
       17|        0  -0.0109  -0.0198  -0.0235  -0.0244  -0.0238  -0.0224  -0.0202  -0.0173  -0.0136 -0.00866 -0.00196  0.00743   0.0205   0.0378   0.0579   0.0752   0.0769   0.0615   0.0297        0
       16|        0 -0.00708  -0.0139  -0.0181  -0.0205  -0.0218  -0.0223  -0.0222  -0.0213  -0.0196  -0.0167  -0.0123 -0.00572  0.00385   0.0167   0.0315    0.044   0.0436   0.0221 -0.00159        0
       15|        0 -0.00465  -0.0102  -0.0144  -0.0174  -0.0194  -0.0207  -0.0215  -0.0217  -0.0214  -0.0205  -0.0189  -0.0163  -0.0127 -0.00786 -0.00294-0.000862 -0.00687  -0.0202  -0.0239        0
       14|        0 -0.00335 -0.00794  -0.0119  -0.0151  -0.0176  -0.0195   -0.021  -0.0222  -0.0233  -0.0243  -0.0256  -0.0276  -0.0308  -0.0357  -0.0427  -0.0512  -0.0581  -0.0579  -0.0418        0
       13|        0 -0.00263 -0.00658  -0.0103  -0.0135  -0.0163  -0.0187  -0.0208  -0.0229  -0.0251  -0.0278  -0.0315   -0.037  -0.0456  -0.0582  -0.0743  -0.0897  -0.0965  -0.0866  -0.0548        0
       12|        0  -0.0022 -0.00572 -0.00924  -0.0125  -0.0154  -0.0181  -0.0207  -0.0234  -0.0264  -0.0302  -0.0353  -0.0426  -0.0534  -0.0691   -0.089   -0.108   -0.116   -0.103  -0.0621        0
       11|        0 -0.00195 -0.00517  -0.0085  -0.0117  -0.0147  -0.0176  -0.0205  -0.0236  -0.0271  -0.0313  -0.0368  -0.0442  -0.0545  -0.0685  -0.0861   -0.104   -0.114   -0.103  -0.0624        0
       10|        0 -0.00179 -0.00479 -0.00796  -0.0111  -0.0141   -0.017  -0.0201  -0.0233  -0.0269  -0.0312  -0.0364   -0.043  -0.0513  -0.0617  -0.0738  -0.0857  -0.0925  -0.0848  -0.0526        0
        9|        0 -0.00169 -0.00451 -0.00753  -0.0105  -0.0135  -0.0164  -0.0195  -0.0227  -0.0261  -0.0301  -0.0347    -0.04  -0.0462   -0.053  -0.0598  -0.0652  -0.0663  -0.0582   -0.035        0
