t: 8.31409
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.77     1.75     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.55      1.6     1.74        0
       19|        0   0.0861    0.146     0.19    0.225    0.255     0.28    0.303    0.324    0.343    0.361    0.377    0.393    0.409    0.424    0.439     0.45    0.445    0.399    0.265        0
       18|        0  -0.0381   -0.036  -0.0261  -0.0152 -0.00446  0.00607   0.0162    0.026   0.0358   0.0459   0.0566   0.0685   0.0825    0.099    0.118    0.134    0.149    0.145   0.0921        0
       17|        0  -0.0109  -0.0197  -0.0233   -0.024  -0.0233  -0.0218  -0.0195  -0.0164  -0.0124 -0.00718-0.000117  0.00969   0.0232   0.0407   0.0604   0.0766   0.0769   0.0608   0.0295        0
       16|        0 -0.00704  -0.0138  -0.0179  -0.0202  -0.0214  -0.0218  -0.0214  -0.0203  -0.0183  -0.0152  -0.0103  -0.0032  0.00701   0.0205   0.0358   0.0481   0.0469   0.0247-0.000259        0
       15|        0  -0.0046  -0.0101  -0.0142  -0.0171   -0.019  -0.0202  -0.0208  -0.0209  -0.0203  -0.0191   -0.017  -0.0139 -0.00938 -0.00346  0.00284  0.00634 0.000757   -0.015  -0.0215        0
       14|        0 -0.00331 -0.00784  -0.0118  -0.0149  -0.0173  -0.0191  -0.0205  -0.0216  -0.0224  -0.0232  -0.0242  -0.0257   -0.028  -0.0316  -0.0369  -0.0439  -0.0504  -0.0521   -0.039        0
       13|        0 -0.00258 -0.00649  -0.0102  -0.0134   -0.016  -0.0184  -0.0204  -0.0224  -0.0245  -0.0271  -0.0307   -0.036  -0.0442  -0.0561  -0.0709  -0.0848  -0.0906  -0.0815  -0.0523        0
       12|        0 -0.00217 -0.00566 -0.00915  -0.0123  -0.0152  -0.0179  -0.0205  -0.0232  -0.0262    -0.03  -0.0351  -0.0426  -0.0536  -0.0695  -0.0892   -0.107   -0.114  -0.0997  -0.0603        0
       11|        0 -0.00193 -0.00513 -0.00845  -0.0116  -0.0146  -0.0175  -0.0204  -0.0235  -0.0271  -0.0315  -0.0372  -0.0449  -0.0558  -0.0707  -0.0892   -0.107   -0.116   -0.103  -0.0619        0
       10|        0 -0.00178 -0.00477 -0.00795  -0.0111  -0.0141  -0.0171  -0.0202  -0.0235  -0.0272  -0.0316  -0.0371  -0.0441  -0.0531  -0.0644  -0.0778   -0.091  -0.0981  -0.0891  -0.0545        0
        9|        0 -0.00168 -0.00452 -0.00756  -0.0106  -0.0136  -0.0166  -0.0197   -0.023  -0.0266  -0.0307  -0.0356  -0.0413   -0.048  -0.0556  -0.0634  -0.0699  -0.0719  -0.0635  -0.0382        0
