t: 7.32129
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.77     1.75     1.72      1.7     1.68     1.66     1.64     1.62     1.61     1.59     1.58     1.56     1.55     1.55      1.6     1.73        0
       19|        0   0.0863    0.146     0.19    0.225    0.255     0.28    0.303    0.324    0.343     0.36    0.377    0.393    0.408    0.424    0.439    0.452    0.449    0.403    0.267        0
       18|        0  -0.0379   -0.036  -0.0264  -0.0159  -0.0055  0.00457   0.0142   0.0235   0.0326   0.0419   0.0517   0.0625   0.0754   0.0914    0.111    0.131    0.152    0.149   0.0944        0
       17|        0   -0.011  -0.0201  -0.0241  -0.0253  -0.0251  -0.0242  -0.0226  -0.0203  -0.0174  -0.0135 -0.00809-0.000273   0.0112   0.0273   0.0475   0.0673   0.0737   0.0611   0.0289        0
       16|        0  -0.0072  -0.0142  -0.0187  -0.0215  -0.0232  -0.0241  -0.0245  -0.0243  -0.0234  -0.0217  -0.0187   -0.014 -0.00686  0.00322   0.0155   0.0264   0.0258  0.00819 -0.00802        0
       15|        0  -0.0048  -0.0105   -0.015  -0.0182  -0.0206  -0.0223  -0.0235  -0.0243  -0.0247  -0.0248  -0.0245  -0.0239  -0.0231  -0.0225  -0.0229  -0.0265  -0.0342  -0.0406  -0.0336        0
       14|        0  -0.0035 -0.00827  -0.0125  -0.0158  -0.0185  -0.0208  -0.0226  -0.0242  -0.0258  -0.0275  -0.0297   -0.033  -0.0384   -0.047  -0.0592  -0.0732  -0.0827  -0.0784  -0.0519        0
       13|        0 -0.00276 -0.00685  -0.0107  -0.0141   -0.017  -0.0196  -0.0219  -0.0242  -0.0267  -0.0296  -0.0335  -0.0393  -0.0483  -0.0619  -0.0806     -0.1   -0.112   -0.102  -0.0632        0
       12|        0 -0.00231 -0.00592 -0.00952  -0.0128  -0.0158  -0.0186  -0.0213   -0.024   -0.027  -0.0307  -0.0354   -0.042  -0.0515  -0.0652  -0.0835   -0.104   -0.116   -0.108  -0.0671        0
       11|        0 -0.00203 -0.00529 -0.00864  -0.0118  -0.0148  -0.0177  -0.0205  -0.0235  -0.0268  -0.0307  -0.0355  -0.0417    -0.05  -0.0608  -0.0743  -0.0888  -0.0988  -0.0935  -0.0601        0
       10|        0 -0.00183 -0.00483 -0.00798   -0.011   -0.014  -0.0168  -0.0197  -0.0227   -0.026  -0.0297  -0.0341  -0.0394  -0.0458  -0.0533  -0.0615   -0.069  -0.0727  -0.0666  -0.0425        0
        9|        0  -0.0017 -0.00448 -0.00743  -0.0103  -0.0132   -0.016  -0.0188  -0.0217  -0.0247  -0.0281  -0.0318  -0.0359  -0.0405  -0.0451  -0.0492  -0.0515    -0.05  -0.0419  -0.0242        0
