t: 3.50525
nCells: 20x20, dx: 0.1, dy: 0.1

u (21x22): 
         |       -1        0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
       20|        0     1.91     1.85     1.81     1.77     1.74     1.72      1.7     1.68     1.66     1.65     1.64     1.63     1.62     1.61      1.6      1.6     1.61     1.65     1.77        0
       19|        0   0.0889     0.15    0.195     0.23    0.259    0.284    0.305    0.322    0.338    0.351    0.362    0.372     0.38    0.388    0.397    0.403    0.395    0.352    0.233        0
       18|        0  -0.0352  -0.0346  -0.0273  -0.0193  -0.0119 -0.00539 0.000254  0.00512  0.00929   0.0129    0.016    0.019   0.0222   0.0266   0.0333   0.0448   0.0622   0.0681   0.0424        0
       17|        0   -0.012  -0.0223  -0.0281   -0.031  -0.0326  -0.0334   -0.034  -0.0345  -0.0349  -0.0353  -0.0359  -0.0367  -0.0379  -0.0399  -0.0434  -0.0497  -0.0574  -0.0576  -0.0403        0
       16|        0 -0.00808  -0.0163  -0.0222  -0.0263  -0.0293  -0.0316  -0.0334   -0.035  -0.0365   -0.038  -0.0397  -0.0419  -0.0451    -0.05  -0.0582  -0.0711  -0.0866  -0.0929  -0.0674        0
       15|        0 -0.00577  -0.0124  -0.0178  -0.0221  -0.0254   -0.028  -0.0302  -0.0321  -0.0339  -0.0358  -0.0379  -0.0404  -0.0439  -0.0488  -0.0562  -0.0664  -0.0776  -0.0816  -0.0604        0
       14|        0 -0.00442 -0.00988  -0.0147  -0.0187   -0.022  -0.0247   -0.027  -0.0291  -0.0311   -0.033  -0.0351  -0.0375  -0.0404  -0.0442   -0.049  -0.0545  -0.0587  -0.0567  -0.0395        0
       13|        0 -0.00356 -0.00812  -0.0123   -0.016  -0.0191  -0.0218  -0.0242  -0.0262  -0.0282    -0.03  -0.0319  -0.0339  -0.0361  -0.0385  -0.0409  -0.0426  -0.0421  -0.0364  -0.0223        0
       12|        0 -0.00296 -0.00683  -0.0105  -0.0138  -0.0167  -0.0193  -0.0215  -0.0235  -0.0253   -0.027  -0.0286  -0.0301  -0.0316  -0.0328  -0.0335   -0.033  -0.0302  -0.0237  -0.0127        0
       11|        0 -0.00251 -0.00585 -0.00907   -0.012  -0.0147   -0.017  -0.0191   -0.021  -0.0226  -0.0241  -0.0254  -0.0264  -0.0272  -0.0276  -0.0272  -0.0256  -0.0222  -0.0163 -0.00796        0
       10|        0 -0.00217 -0.00507  -0.0079  -0.0105  -0.0129  -0.0151   -0.017  -0.0187  -0.0201  -0.0213  -0.0223   -0.023  -0.0233  -0.0231  -0.0222  -0.0202  -0.0168  -0.0118 -0.00549        0
        9|        0  -0.0019 -0.00444 -0.00694 -0.00929  -0.0114  -0.0134  -0.0151  -0.0166  -0.0178  -0.0188  -0.0196    -0.02    -0.02  -0.0194  -0.0182  -0.0161   -0.013  -0.0089 -0.00404        0
